transaction_date,transaction_barcode,warehouse_name,item_number,description,description2,combined_description,item_unit_price
2023-09-05,21133400803182309051510,BAYONNE,17368,STEELHEAD,FARM RAISED,STEELHEAD FARM RAISED,10.99
2023-09-05,21133400803182309051510,BAYONNE,3732,CRMYDILLPCKL,2 PACK,CRMYDILLPCKL 2 PACK,7.99
2023-09-05,21133400803182309051510,BAYONNE,16790,SHRIMP,WHITE SHRIMP 9/14 CT,SHRIMP WHITE SHRIMP 9/14 CT,21.99
2023-09-05,21133400803182309051510,BAYONNE,983491,CRUNCHY BUTR,CRUNCHY TX480  P600 SL365,CRUNCHY BUTR CRUNCHY TX480  P600 SL365,14.99
2023-09-05,21133400803182309051510,BAYONNE,647465,AVOCADOS,6 COUNT,AVOCADOS 6 COUNT,6.29
2023-09-05,21133400803182309051510,BAYONNE,1634440,MIX BOUQUET,,,16.99
2023-09-05,21133400803182309051510,BAYONNE,18600,MANDARINS,2.27 KG / 5 LBS,MANDARINS 2.27 KG / 5 LBS,7.69
2023-09-05,21133400803182309051510,BAYONNE,1461056,BABY CUKE,,,5.99
2023-09-05,21133400803182309051510,BAYONNE,782796,***KSWTR40PK,P48=SE   P56=PR,***KSWTR40PK P48=SE   P56=PR,3.99
2023-09-05,21133400803182309051510,BAYONNE,45694,BAGUETTE,2 PACK,BAGUETTE 2 PACK,5.99
2024-11-17,21024400901582411171254,EAST HANOVER,1558900,AIRTAG 4PK,MX542AM/A,AIRTAG 4PK MX542AM/A,79.99
2024-11-17,21024400901582411171254,EAST HANOVER,33666,BEEF RIBEYE,BONELESS USDA CHOICE,BEEF RIBEYE BONELESS USDA CHOICE,14.99
2024-11-17,21024400901582411171254,EAST HANOVER,1298989,CANDY SNAP,3LB SEEDLESS,CANDY SNAP 3LB SEEDLESS,8.99
2024-11-17,21024400901582411171254,EAST HANOVER,96716,ORG SPINACH,453 G / 16 OZ,ORG SPINACH 453 G / 16 OZ,4.99
2024-11-17,21024400901582411171254,EAST HANOVER,720650,MINI CUKES,680 G / 1.5 LB,MINI CUKES 680 G / 1.5 LB,6.99
2024-11-17,21024400901582411171254,EAST HANOVER,47266,ORG BS THIGH,FRESH SADDLEPACK,ORG BS THIGH FRESH SADDLEPACK,5.99
2024-11-17,21024400901582411171254,EAST HANOVER,21046,TOMATO MEDLE,,,7.99
2024-11-17,21024400901582411171254,EAST HANOVER,8370,ORG MEDITERR,2PK,ORG MEDITERR 2PK,8.99
2024-11-17,21024400901582411171254,EAST HANOVER,6659,4LB HONYCRSP,,,8.99
2024-11-17,21024400901582411171254,EAST HANOVER,1199652,BUTER CROISS,,,5.99
2024-11-17,21024400901582411171254,EAST HANOVER,202193,MINI PEPPERS,680 G / 1.5 LB,MINI PEPPERS 680 G / 1.5 LB,4.99
2024-11-17,21024400901582411171254,EAST HANOVER,512599,**KS TOWEL**,P45 FQ/P20 W/US P54,**KS TOWEL** P45 FQ/P20 W/US P54,19.99
2024-11-17,21024400901582411171254,EAST HANOVER,975,"REYNOLDS 18""",2X150 SQFT     P320T160H2,"REYNOLDS 18"" 2X150 SQFT     P320T160H2",19.99
2025-01-27,21133401205552501271756,BAYONNE,7367,LOLLIPEPPERS,680 G / 1.5 LB,LOLLIPEPPERS 680 G / 1.5 LB,5.99
2025-01-27,21133401205552501271756,BAYONNE,7552,WILD ALBACOR,SL360           P528,WILD ALBACOR SL360           P528,15.99
2025-01-27,21133401205552501271756,BAYONNE,346654,/7552,,,0.0
2025-01-27,21133401205552501271756,BAYONNE,21046,TOMATO MEDLE,,,6.59
2025-01-27,21133401205552501271756,BAYONNE,1011378,CHICK PEAS,P240 .,CHICK PEAS P240 .,7.99
2025-01-27,21133401205552501271756,BAYONNE,1819212,CHED/SNACK,12/15 OZ T6H4 SL 60,CHED/SNACK 12/15 OZ T6H4 SL 60,9.99
2025-01-27,21133401205552501271756,BAYONNE,1830455,KS BAGUETTE,,,4.99
2025-01-27,21133401205552501271756,BAYONNE,847909,GHIR.BROWNIE,TRIPLE CHOCOLATE MIX P192,GHIR.BROWNIE TRIPLE CHOCOLATE MIX P192,14.99
2025-01-27,21133401205552501271756,BAYONNE,27003,STRAWBERRIES,908 G / 2 LB,STRAWBERRIES 908 G / 2 LB,7.99
2025-01-27,21133401205552501271756,BAYONNE,720650,MINI CUKES,680 G / 1.5 LB,MINI CUKES 680 G / 1.5 LB,6.99
2025-01-27,21133401205552501271756,BAYONNE,1298989,CANDY SNAP,3LB SEEDLESS,CANDY SNAP 3LB SEEDLESS,6.99
2025-01-27,21133401205552501271756,BAYONNE,96716,ORG SPINACH,453 G / 16 OZ,ORG SPINACH 453 G / 16 OZ,4.49
2025-01-27,21133401205552501271756,BAYONNE,5623,BROCCOLI,1.36 KG / 3 LB,BROCCOLI 1.36 KG / 3 LB,2.99
2025-01-27,21133401205552501271756,BAYONNE,186626,PARMIGIANO,15/1LB T6X11 P990  SL120,PARMIGIANO 15/1LB T6X11 P990  SL120,14.69
2025-01-27,21133401205552501271756,BAYONNE,80487,BRUSSEL SPRT,907 G / 2 LB,BRUSSEL SPRT 907 G / 2 LB,4.99
2025-01-27,21133401205552501271756,BAYONNE,3741,4LB ENVY,,,6.99
2025-01-27,21133401205552501271756,BAYONNE,1827786,CHPTLE RANCH,CHOP SALAD KIT,CHPTLE RANCH CHOP SALAD KIT,7.99
2023-06-25,21133420501242306251417,BAYONNE,5850,SWEETKALEDUO,2 X 14 OZ,SWEETKALEDUO 2 X 14 OZ,6.99
2023-06-25,21133420501242306251417,BAYONNE,5623,BROCCOLI,1.36 KG / 3 LB,BROCCOLI 1.36 KG / 3 LB,6.29
2023-06-25,21133420501242306251417,BAYONNE,1266604,647 ITALIAN,LOW CARB BREAD,647 ITALIAN LOW CARB BREAD,6.69
2023-06-25,21133420501242306251417,BAYONNE,1434832,CANDY GRAPE,ORG RED CANDY SNAP GRAPE,CANDY GRAPE ORG RED CANDY SNAP GRAPE,9.99
2023-06-25,21133420501242306251417,BAYONNE,1328034,32DS BOXER,FY22 P528 HP264,32DS BOXER FY22 P528 HP264,12.99
2023-06-25,21133420501242306251417,BAYONNE,40551,DUNG. CRAB,CRAB SECTIONS,DUNG. CRAB CRAB SECTIONS,9.99
2023-06-25,21133420501242306251417,BAYONNE,782796,***KSWTR40PK,P48=SE   P56=PR,***KSWTR40PK P48=SE   P56=PR,3.99
2023-06-25,21133420501242306251417,BAYONNE,425354,KOSHER MNSTR,ANDERSON T14H7  SL90,KOSHER MNSTR ANDERSON T14H7  SL90,10.99
2023-06-25,21133420501242306251417,BAYONNE,36886,ORGANIC GT,,,19.99
2023-06-25,21133420501242306251417,BAYONNE,1716914,GRLLD CHCKN,CS10 T6H8 SL55,GRLLD CHCKN CS10 T6H8 SL55,9.69
2023-06-25,21133420501242306251417,BAYONNE,1529345,ALM TORTILLA,20CT T6H5 P540 SL60,ALM TORTILLA 20CT T6H5 P540 SL60,11.89
2023-06-25,21133420501242306251417,BAYONNE,106173,CHKN SAUSAGE,12/3 LBS    9T5H    SL90,CHKN SAUSAGE 12/3 LBS    9T5H    SL90,14.99
2023-06-25,21133420501242306251417,BAYONNE,305118,/ 106173,,,0.0
2023-06-25,21133420501242306251417,BAYONNE,2585,HYDRO STRAW,2LB / 907 G,HYDRO STRAW 2LB / 907 G,5.99
2025-08-18,21133400403632508181520,BAYONNE,316689,BRN RICE RMN,850G LOTUS FOODS P240,BRN RICE RMN 850G LOTUS FOODS P240,9.99
2025-08-18,21133400403632508181520,BAYONNE,7552,WILD ALBACOR,SL360           P528,WILD ALBACOR SL360           P528,16.99
2025-08-18,21133400403632508181520,BAYONNE,412,ORG. CARROTS,2 X 907 G / 2LB,ORG. CARROTS 2 X 907 G / 2LB,5.69
2025-08-18,21133400403632508181520,BAYONNE,1830455,KS BAGUETTE,,,4.99
2025-08-18,21133400403632508181520,BAYONNE,1932335,ONION HUMMUS,26 OZ T9H5 C20 SL 65,ONION HUMMUS 26 OZ T9H5 C20 SL 65,6.29
2025-08-18,21133400403632508181520,BAYONNE,910270,ORG GRE BEAN,,,6.99
2025-08-18,21133400403632508181520,BAYONNE,22967,ORGNC BS THG,FRESH SADDLEPACK,ORGNC BS THG FRESH SADDLEPACK,5.99
2025-08-18,21133400403632508181520,BAYONNE,7367,LOLLIPEPPERS,680 G / 1.5 LB,LOLLIPEPPERS 680 G / 1.5 LB,6.99
2025-08-18,21133400403632508181520,BAYONNE,7950,4LB COSMIC,,,5.99
2025-08-18,21133400403632508181520,BAYONNE,21046,TOMATO MEDLE,,,6.59
2025-08-18,21133400403632508181520,BAYONNE,2619,ORG BANANAS,3 LB / 1.36 KG,ORG BANANAS 3 LB / 1.36 KG,2.19
2025-08-18,21133400403632508181520,BAYONNE,106173,CHKN SAUSAGE,12/3 LBS    9T5H    SL90,CHKN SAUSAGE 12/3 LBS    9T5H    SL90,14.99
2025-08-18,21133400403632508181520,BAYONNE,361095,/106173,,,0.0
2025-08-18,21133400403632508181520,BAYONNE,33149,KS GOUDA,"12/2.0# RW LA T12H7 SL90","KS GOUDA 12/2.0# RW LA T12H7 SL90",5.89
2025-08-18,21133400403632508181520,BAYONNE,720650,MINI CUKES,680 G / 1.5 LB,MINI CUKES 680 G / 1.5 LB,5.99
2025-08-18,21133400403632508181520,BAYONNE,5623,BROCCOLI,1.36 KG / 3 LB,BROCCOLI 1.36 KG / 3 LB,6.99
2025-08-18,21133400403632508181520,BAYONNE,121288,ORG BELLAS,,,5.99
2025-08-18,21133400403632508181520,BAYONNE,1267000,KS SALMON,SL30 CHILEAN SLMN 10X5,KS SALMON SL30 CHILEAN SLMN 10X5,23.99
2025-08-18,21133400403632508181520,BAYONNE,1462714,KS ORG A2 PR,3/64OZ SL30 33X4 P132,KS ORG A2 PR 3/64OZ SL30 33X4 P132,12.99
2025-08-18,21133400403632508181520,BAYONNE,1298989,CANDY SNAP,3LB SEEDLESS,CANDY SNAP 3LB SEEDLESS,6.99
2023-08-13,21133400803532308131521,BAYONNE,1300658,KS SCENT BAG,SCENTED 200CT P120,KS SCENT BAG SCENTED 200CT P120,16.99
2023-08-13,21133400803532308131521,BAYONNE,1434832,CANDY GRAPE,ORG RED CANDY SNAP GRAPE,CANDY GRAPE ORG RED CANDY SNAP GRAPE,7.99
2023-08-13,21133400803532308131521,BAYONNE,1364689,KS ORG WH MK,3/64 SL30 T33H4 P132,KS ORG WH MK 3/64 SL30 T33H4 P132,12.49
2023-08-13,21133400803532308131521,BAYONNE,331100,POTATOES,2.27 KG / 5 LB,POTATOES 2.27 KG / 5 LB,8.29
2023-08-13,21133400803532308131521,BAYONNE,1311586,2PK ALOE,"5"" CERAMIC POT","2PK ALOE 5"" CERAMIC POT",9.99
2023-08-13,21133400803532308131521,BAYONNE,21046,TOMATO MEDLE,,,6.59
2023-08-13,21133400803532308131521,BAYONNE,45694,BAGUETTE,2 PACK,BAGUETTE 2 PACK,5.99
2023-08-13,21133400803532308131521,BAYONNE,1142830,ORG MEDITERR,,,8.49
2023-08-13,21133400803532308131521,BAYONNE,3732,CRMYDILLPCKL,2 PACK,CRMYDILLPCKL 2 PACK,7.99
2023-08-13,21133400803532308131521,BAYONNE,1267000,KS SALMON,SL30 CHILEAN SLMN 10X5,KS SALMON SL30 CHILEAN SLMN 10X5,23.99
2023-08-13,21133400803532308131521,BAYONNE,1125156,ORG LATE JUL,MULTIGRN TORT CHIPS P144,ORG LATE JUL MULTIGRN TORT CHIPS P144,8.69
2023-08-13,21133400803532308131521,BAYONNE,647465,AVOCADOS,6 COUNT,AVOCADOS 6 COUNT,6.29
2023-08-13,21133400803532308131521,BAYONNE,782796,***KSWTR40PK,P48=SE   P56=PR,***KSWTR40PK P48=SE   P56=PR,3.99
2023-08-13,21133400803532308131521,BAYONNE,568915,ORG CUCUMBER,,,5.99
2023-08-13,21133400803532308131521,BAYONNE,2619,ORG BANANAS,3 LB / 1.36 KG,ORG BANANAS 3 LB / 1.36 KG,1.99
2025-09-12,21133400502312509121514,BAYONNE,9218,RED ONIONS,5 LBS,RED ONIONS 5 LBS,4.99
2025-09-12,21133400502312509121514,BAYONNE,61576,SWEET POTATO,5 LBS,SWEET POTATO 5 LBS,4.89
2025-09-12,21133400502312509121514,BAYONNE,18600,MANDARINS,2.27 KG / 5 LBS,MANDARINS 2.27 KG / 5 LBS,7.49
2025-09-12,21133400502312509121514,BAYONNE,813734,POTATO ROLL,16 CT 30 OZ,POTATO ROLL 16 CT 30 OZ,6.89
2025-09-12,21133400502312509121514,BAYONNE,21046,TOMATO MEDLE,,,7.99
2025-09-12,21133400502312509121514,BAYONNE,34316,PRIME NY STK,USDA PRIME,PRIME NY STK USDA PRIME,20.99
2025-09-12,21133400502312509121514,BAYONNE,22995,ORGANIC DRUM,SADDLEPACK,ORGANIC DRUM SADDLEPACK,1.99
2025-09-12,21133400502312509121514,BAYONNE,1462714,KS ORG A2 PR,3/64OZ SL30 33X4 P132,KS ORG A2 PR 3/64OZ SL30 33X4 P132,12.99
2025-09-12,21133400502312509121514,BAYONNE,910270,ORG GRE BEAN,,,7.49
2025-09-12,21133400502312509121514,BAYONNE,720650,MINI CUKES,680 G / 1.5 LB,MINI CUKES 680 G / 1.5 LB,5.99
2025-09-12,21133400502312509121514,BAYONNE,60357,MIXED PEPPER,6-PACK,MIXED PEPPER 6-PACK,6.99
2025-09-12,21133400502312509121514,BAYONNE,679131,KS ORG SYRUP,AMBER 33.8OZ 1L P576,KS ORG SYRUP AMBER 33.8OZ 1L P576,12.59
2025-09-12,21133400502312509121514,BAYONNE,6659,4LB HONYCRSP,,,8.99
2025-09-12,21133400502312509121514,BAYONNE,7950,4LB COSMIC,,,5.99
2025-09-12,21133400502312509121514,BAYONNE,2619,ORG BANANAS,3 LB / 1.36 KG,ORG BANANAS 3 LB / 1.36 KG,2.19
2025-04-27,21133401103642504271633,BAYONNE,1891634,SALMON BITES,CS9 T6H6 SL28,SALMON BITES CS9 T6H6 SL28,15.99
2025-04-27,21133401103642504271633,BAYONNE,1363689,TURKEY BACON,COLUMBUS SL30 T6H5 P300,TURKEY BACON COLUMBUS SL30 T6H5 P300,14.99
2025-04-27,21133401103642504271633,BAYONNE,5938,POTATOES,4.54 KG / 10 LB,POTATOES 4.54 KG / 10 LB,6.99
2025-04-27,21133401103642504271633,BAYONNE,21046,TOMATO MEDLE,,,5.29
2025-04-27,21133401103642504271633,BAYONNE,96716,ORG SPINACH,453 G / 16 OZ,ORG SPINACH 453 G / 16 OZ,4.49
2025-04-27,21133401103642504271633,BAYONNE,1199652,BUTER CROISS,,,5.99
2025-04-27,21133401103642504271633,BAYONNE,1760836,LODGE GRILL,FY25 P96,LODGE GRILL FY25 P96,24.99
2025-04-27,21133401103642504271633,BAYONNE,947880,HF NAT TRKEY,T6H4P216  SL30,HF NAT TRKEY T6H4P216  SL30,12.89
2025-04-27,21133401103642504271633,BAYONNE,703381,CHEDDAR SLCS,T10H5  SL120,CHEDDAR SLCS T10H5  SL120,7.99
2025-04-27,21133401103642504271633,BAYONNE,1259351,GULFSHRIMP,SHRIMP 2LBS T6H6 C16 P576,GULFSHRIMP SHRIMP 2LBS T6H6 C16 P576,17.79
2025-04-27,21133401103642504271633,BAYONNE,1462714,KS ORG A2 PR,3/64OZ SL30 33X4 P132,KS ORG A2 PR 3/64OZ SL30 33X4 P132,10.76
2025-04-27,21133401103642504271633,BAYONNE,1451835,ANDOUILLE SG,CKN SSG 12/40Z 8T7H SL40,ANDOUILLE SG CKN SSG 12/40Z 8T7H SL40,14.99
2025-04-27,21133401103642504271633,BAYONNE,6659,4LB HONYCRSP,,,11.99
2025-04-27,21133401103642504271633,BAYONNE,1267000,KS SALMON,SL30 CHILEAN SLMN 10X5,KS SALMON SL30 CHILEAN SLMN 10X5,22.99
2025-04-27,21133401103642504271633,BAYONNE,27003,STRAWBERRIES,908 G / 2 LB,STRAWBERRIES 908 G / 2 LB,4.99
2025-04-27,21133401103642504271633,BAYONNE,1830455,KS BAGUETTE,,,4.99
2025-04-27,21133401103642504271633,BAYONNE,44478,BEEF RIB EYE,BONELESS  USDA CHOICE,BEEF RIB EYE BONELESS  USDA CHOICE,15.99
2025-04-27,21133401103642504271633,BAYONNE,1331709,AVOCADO OIL,CHOSEN FOODS C8T10H4P320,AVOCADO OIL CHOSEN FOODS C8T10H4P320,23.79
2025-04-27,21133401103642504271633,BAYONNE,720650,MINI CUKES,680 G / 1.5 LB,MINI CUKES 680 G / 1.5 LB,5.99
2025-04-27,21133401103642504271633,BAYONNE,61576,SWEET POTATO,5 LBS,SWEET POTATO 5 LBS,4.89
2025-04-27,21133401103642504271633,BAYONNE,1773119,**CHARMIN**,30/213 SHEET 835SQFT P30,**CHARMIN** 30/213 SHEET 835SQFT P30,30.89
2025-04-27,21133401103642504271633,BAYONNE,842994,ORG MANGOS,,,8.99
2025-04-27,21133401103642504271633,BAYONNE,1011378,CHICK PEAS,P240 SL1095,CHICK PEAS P240 SL1095,7.99
2025-04-27,21133401103642504271633,BAYONNE,316689,BRN RICE RMN,850G LOTUS FOODS P240,BRN RICE RMN 850G LOTUS FOODS P240,8.99
2025-04-27,21133401103642504271633,BAYONNE,595006,TZATZIKI DIP,12/32 OZ   7T6H   SL50,TZATZIKI DIP 12/32 OZ   7T6H   SL50,7.89
2025-04-27,21133401103642504271633,BAYONNE,60357,MIXED PEPPER,6-PACK,MIXED PEPPER 6-PACK,6.99
2025-04-27,21133401103642504271633,BAYONNE,7552,WILD ALBACOR,SL360           P528,WILD ALBACOR SL360           P528,15.99
2025-04-27,21133401103642504271633,BAYONNE,351890,/7552,,,0.0
2024-08-03,21133400803192408031633,BAYONNE,1830455,KS BAGUETTE,,,5.99
2024-08-03,21133400803192408031633,BAYONNE,568915,ORG CUCUMBER,,,5.99
2024-08-03,21133400803192408031633,BAYONNE,669511,CHX GRILLERS,PORK FREE  T6H6 SL16,CHX GRILLERS PORK FREE  T6H6 SL16,10.99
2024-08-03,21133400803192408031633,BAYONNE,21046,TOMATO MEDLE,,,6.59
2024-08-03,21133400803192408031633,BAYONNE,1185912,KS ALMND BAR,US 1.74QTS CN 22X9 P198,KS ALMND BAR US 1.74QTS CN 22X9 P198,9.99
2024-08-03,21133400803192408031633,BAYONNE,637598,KS CAGE FREE,SL21 T20H18 P360/P300,KS CAGE FREE SL21 T20H18 P360/P300,4.89
2024-08-03,21133400803192408031633,BAYONNE,27003,STRAWBERRIES,908 G / 2 LB,STRAWBERRIES 908 G / 2 LB,4.79
2024-08-03,21133400803192408031633,BAYONNE,60357,MIXED PEPPER,6-PACK,MIXED PEPPER 6-PACK,6.59
2024-08-03,21133400803192408031633,BAYONNE,1773119,**CHARMIN**,30/213 SHEET 835SQFT P30,**CHARMIN** 30/213 SHEET 835SQFT P30,29.49
2024-08-03,21133400803192408031633,BAYONNE,332117,/1773119,,,0.0
2024-08-03,21133400803192408031633,BAYONNE,1555212,PIRATE CHED,18 OZ  T40H3 P120 SL 110,PIRATE CHED 18 OZ  T40H3 P120 SL 110,6.99
2024-08-03,21133400803192408031633,BAYONNE,30548,ORGANIC DRUM,SADDLEPACK,ORGANIC DRUM SADDLEPACK,1.99
2024-08-03,21133400803192408031633,BAYONNE,1364689,KS ORG WH MK,3/64 SL30 T33H4 P132,KS ORG WH MK 3/64 SL30 T33H4 P132,10.47
2024-08-03,21133400803192408031633,BAYONNE,46481,GP WINGS,SEASONED PARTY WINGS,GP WINGS SEASONED PARTY WINGS,6.49
2024-08-03,21133400803192408031633,BAYONNE,1298989,CANDY SNAP,3LB SEEDLESS,CANDY SNAP 3LB SEEDLESS,7.99
2022-11-26,21133422601202211261804,BAYONNE,1692703,PUMPKIN LATT,12/9Z CANS P120,PUMPKIN LATT 12/9Z CANS P120,9.97
2024-08-03,21133412301372408031602,BAYONNE,1820753,FRUITCHEERIO,P=140 SL149,FRUITCHEERIO P=140 SL149,9.79
2024-08-03,21133412301372408031602,BAYONNE,1593426,KOSHER SALT,P540 T9H5,KOSHER SALT P540 T9H5,2.89
2023-05-31,21133400802222305311532,BAYONNE,2585,HYDRO STRAW,2LB / 907 G,HYDRO STRAW 2LB / 907 G,7.49
2023-05-31,21133400802222305311532,BAYONNE,519638,ORG BLUES,510 G / 18 OZ,ORG BLUES 510 G / 18 OZ,6.99
2023-05-31,21133400802222305311532,BAYONNE,703381,CHEDDAR SLCS,T10H5  SL120,CHEDDAR SLCS T10H5  SL120,7.99
2023-05-31,21133400802222305311532,BAYONNE,218177,UTZ 48CT,P36 T9X4 SL84,UTZ 48CT P36 T9X4 SL84,15.99
2023-05-31,21133400802222305311532,BAYONNE,545345,KS PISTACHIO,C13T6H4 P312 SL300,KS PISTACHIO C13T6H4 P312 SL300,15.79
2023-05-31,21133400802222305311532,BAYONNE,60357,MIXED PEPPER,6-PACK,MIXED PEPPER 6-PACK,7.49
2023-05-31,21133400802222305311532,BAYONNE,21046,TOMATO MEDLE,,,6.69
2023-05-31,21133400802222305311532,BAYONNE,1627770,CLASSIC BLUE,P48 T12H4 SL50,CLASSIC BLUE P48 T12H4 SL50,19.99
2023-05-31,21133400802222305311532,BAYONNE,260509,POLYO STRCHZ,10/48Z P450 T9H5     SL45,POLYO STRCHZ 10/48Z P450 T9H5     SL45,11.49
2023-05-31,21133400802222305311532,BAYONNE,421793,KS STRAWPRES,STRAWBERRY  SL270    P576,KS STRAWPRES STRAWBERRY  SL270    P576,7.99
2023-05-31,21133400802222305311532,BAYONNE,13014,HADDOCK,FILLET,HADDOCK FILLET,9.99
2023-05-31,21133400802222305311532,BAYONNE,473505,A&E VARIETY,100% JCE VRTY SL12M P98,A&E VARIETY 100% JCE VRTY SL12M P98,11.89
2023-05-31,21133400802222305311532,BAYONNE,5623,BROCCOLI,1.36 KG / 3 LB,BROCCOLI 1.36 KG / 3 LB,6.29
2023-05-31,21133400802222305311532,BAYONNE,1461056,BABY CUKE,,,5.99
2023-05-31,21133400802222305311532,BAYONNE,19808,SMOKD SALMON,30/16 OZ SL=28 T7X7,SMOKD SALMON 30/16 OZ SL=28 T7X7,17.49
2023-05-31,21133400802222305311532,BAYONNE,4102,"8"" TORTILLAS",SL10  70OZ,"8"" TORTILLAS SL10  70OZ",5.99
2023-05-31,21133400802222305311532,BAYONNE,8789,PINEAPPLE,EACH,PINEAPPLE EACH,2.99
2023-05-31,21133400802222305311532,BAYONNE,782796,***KSWTR40PK,P48=SE   P56=PR,***KSWTR40PK P48=SE   P56=PR,3.99
2023-05-31,21133400802222305311532,BAYONNE,1142830,ORG MEDITERR,,,8.49
2023-05-31,21133400802222305311532,BAYONNE,1342708,LA COLM VRTY,P168,LA COLM VRTY P168,18.49
2023-05-31,21133400802222305311532,BAYONNE,302430,/1342708,,,0.0
2023-05-31,21133400802222305311532,BAYONNE,45694,BAGUETTE,2 PACK,BAGUETTE 2 PACK,5.99
2023-05-31,21133400802222305311532,BAYONNE,1060788,PRETZEL CRSP,P176 T44H4 SL210,PRETZEL CRSP P176 T44H4 SL210,8.79
2023-05-31,21133400802222305311532,BAYONNE,302484,/1060788,,,0.0
2023-05-31,21133400802222305311532,BAYONNE,1364689,KS ORG WH MK,3/64 SL30 T33H4 P132,KS ORG WH MK 3/64 SL30 T33H4 P132,12.69
2023-05-31,21133400802222305311532,BAYONNE,48600,TURKEY,1.75 RW    T10H4    SL50,TURKEY 1.75 RW    T10H4    SL50,7.99
2023-05-31,21133400802222305311532,BAYONNE,1000155,*POLAR SELZ*,VARIETY             P80,*POLAR SELZ* VARIETY             P80,10.99
2025-09-20,21133400600712509201124,BAYONNE,1259351,GULFSHRIMP,SHRIMP 2LBS T6H6 C16 P576,GULFSHRIMP SHRIMP 2LBS T6H6 C16 P576,19.99
2025-09-20,21133400600712509201124,BAYONNE,910270,ORG GRE BEAN,,,7.49
2025-09-20,21133400600712509201124,BAYONNE,33845,FRYER THIGHS,,,1.79
2025-09-20,21133400600712509201124,BAYONNE,363654,/THIGHS,,,0.0
2025-09-20,21133400600712509201124,BAYONNE,7910,KIWI BERRIES,454 G / 1 LB,KIWI BERRIES 454 G / 1 LB,6.99
2025-09-20,21133400600712509201124,BAYONNE,60357,MIXED PEPPER,6-PACK,MIXED PEPPER 6-PACK,6.99
2025-09-20,21133400600712509201124,BAYONNE,1068080,PASTURE EGGS,2DZ GRADE A P360/300 SL22,PASTURE EGGS 2DZ GRADE A P360/300 SL22,7.99
2025-09-20,21133400600712509201124,BAYONNE,5623,BROCCOLI,1.36 KG / 3 LB,BROCCOLI 1.36 KG / 3 LB,6.99
2025-09-20,21133400600712509201124,BAYONNE,7950,4LB COSMIC,,,5.99
2025-09-20,21133400600712509201124,BAYONNE,1462714,KS ORG A2 PR,3/64OZ SL30 33X4 P132,KS ORG A2 PR 3/64OZ SL30 33X4 P132,12.99
2025-09-20,21133400600712509201124,BAYONNE,3923,LIMES 3 LB.,1.36 KG / 3 LB.,LIMES 3 LB. 1.36 KG / 3 LB.,5.99
2025-09-20,21133400600712509201124,BAYONNE,206364,SLICED MOZZ,00509 SL45 T10H8,SLICED MOZZ 00509 SL45 T10H8,8.69
2025-09-20,21133400600712509201124,BAYONNE,1703334,6P QN SHEETS,P128 6PC MICROFIBER,6P QN SHEETS P128 6PC MICROFIBER,18.99
2025-09-20,21133400600712509201124,BAYONNE,647465,AVOCADOS,6 COUNT,AVOCADOS 6 COUNT,6.59
2025-09-20,21133400600712509201124,BAYONNE,1932335,ONION HUMMUS,26 OZ T9H5 C20 SL 65,ONION HUMMUS 26 OZ T9H5 C20 SL 65,6.29
2025-09-20,21133400600712509201124,BAYONNE,720650,MINI CUKES,680 G / 1.5 LB,MINI CUKES 680 G / 1.5 LB,6.49
2025-09-20,21133400600712509201124,BAYONNE,1331709,AVOCADO OIL,CHOSEN FOODS C8T10H4P320,AVOCADO OIL CHOSEN FOODS C8T10H4P320,25.99
2025-09-20,21133400600712509201124,BAYONNE,27916,KING SALMON,FILLET,KING SALMON FILLET,19.99
2025-09-20,21133400600712509201124,BAYONNE,9793,MANGOS,,,10.99
2025-09-20,21133400600712509201124,BAYONNE,1830455,KS BAGUETTE,,,4.99
2025-09-20,21133400600712509201124,BAYONNE,6659,4LB HONYCRSP,,,7.99
2025-09-20,21133400600712509201124,BAYONNE,1774081,CLSTR PILLOW,PILLOW 2 PK FY24  P=40,CLSTR PILLOW PILLOW 2 PK FY24  P=40,14.99
2025-09-20,21133400600712509201124,BAYONNE,61576,SWEET POTATO,5 LBS,SWEET POTATO 5 LBS,5.49
2025-09-20,21133400600712509201124,BAYONNE,21046,TOMATO MEDLE,,,7.99
2025-09-20,21133400600712509201124,BAYONNE,87745,ROTISSERIE,USDA GRADE A,ROTISSERIE USDA GRADE A,4.99
2023-01-16,21133400702072301161517,BAYONNE,1150189,ORG SKINYPOP,T34H3 P102 SL110,ORG SKINYPOP T34H3 P102 SL110,7.49
2023-01-16,21133400702072301161517,BAYONNE,295080,/1150189,,,0.0
2023-01-16,21133400702072301161517,BAYONNE,21046,TOMATO MEDLE,,,6.69
2023-01-16,21133400702072301161517,BAYONNE,1167213,KS ORG MANGO,1.13KG   P288,KS ORG MANGO 1.13KG   P288,17.79
2023-01-16,21133400702072301161517,BAYONNE,1126125,PULL-UPSPLUS,BOY/GIRL P40,PULL-UPSPLUS BOY/GIRL P40,41.99
2023-01-16,21133400702072301161517,BAYONNE,303285,FOUR CHEESE,16/2LBS SL90    T10H5,FOUR CHEESE 16/2LBS SL90    T10H5,10.49
2023-01-16,21133400702072301161517,BAYONNE,782796,***KSWTR40PK,P48=SE   P56=PR,***KSWTR40PK P48=SE   P56=PR,4.29
2023-01-16,21133400702072301161517,BAYONNE,1290439,KS NUTBUTTER,765G T10H6 P720,KS NUTBUTTER 765G T10H6 P720,6.99
